GEOID,State,County,Population,EJ indexes above 80th percentile,DEMOGIDX_2,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,P_DEMOGIDX_2,P_PM25,P_OZONE,P_DSLPM,P_PTRAF,P_NO2,P_LIFEEXPPCT
06013369002,California,Contra Costa County,2728,5,1.8061,0.5942,0.3021,0.1338,0.0979,0.1074,0.1852,0.07,0.1419,0.2041,11.047,50.124,0.221,1088.622,5699375.666,0.4172,0.194,0.355,7.201,0,85538.899,8.759,0,68,90,1,70,93,63,60
06013370000,California,Contra Costa County,2960,0,0.9557,0.5098,0.0402,0.0262,0.0838,0.0531,0.0905,0.0625,0.1889,0.1897,11.069,49.277,0.24,1958.971,6878620.214,0.8526,0.24,0.577,8.621,0,49458.748,9.13,0,31,90,1,74,95,67,46
06013371000,California,Contra Costa County,5776,5,1.6012,0.7329,0.1416,0.0887,0.0673,0.0866,0.1529,0.0564,0.1641,0.2133,11.02,49.193,0.273,2019.642,6296832.347,0.8069,0.283,0.625,9.21,0,49146.588,9.634,0,61,90,1,80,94,71,68
06013372000,California,Contra Costa County,7610,9,2.1049,0.8979,0.2263,0.0595,0.0756,0.1133,0.2837,0.0562,0.1108,0.1733,10.954,49.458,0.27,1471.378,3585345.848,0.9278,0.286,0.479,9.1,0,58392.164,9.666,0,76,90,1,79,86,72,29
06013373000,California,Contra Costa County,4386,10,2.3965,0.9535,0.2997,0.0657,0.1178,0.1142,0.3237,0.0438,0.1163,0.2041,10.851,49.197,0.276,1436.109,2682569.525,0.6457,0.358,0.517,10.946,0,51382.575,9.631,0,82,90,1,80,80,71,60
06013374000,California,Contra Costa County,4687,10,2.4538,0.8105,0.4084,0.0754,0.0962,0.1382,0.277,0.074,0.1581,0.1979,10.945,49.002,0.28,2004.917,3540963.313,0.7196,0.368,0.673,10.369,0,46770.134,9.857,0,83,90,1,81,86,73,54
06013375000,California,Contra Costa County,5271,10,2.5812,0.9277,0.3836,0.0391,0.0896,0.1266,0.4546,0.0497,0.0844,0.2215,10.859,48.855,0.286,1837.198,2935775.467,0.5654,0.456,0.617,11.812,0,45081.471,8.932,0,86,90,1,82,82,65,75
06013376000,California,Contra Costa County,6712,10,2.9071,0.9939,0.4632,0.0866,0.0815,0.1991,0.4324,0.0483,0.0703,0.2308,10.802,48.804,0.394,2147.421,2617112.197,0.5137,0.552,0.636,14.588,0,41561.179,8.76,0,91,90,1,91,79,63,81
06013377000,California,Contra Costa County,7826,10,3.1496,0.9532,0.5775,0.1195,0.1227,0.1799,0.337,0.0565,0.138,0.2277,10.797,48.492,0.33,2427.341,2863368.892,0.45,0.865,0.768,15.706,0,36935.804,8.677,0,94,90,1,86,81,62,80
06013378000,California,Contra Costa County,3887,0,0.8554,0.3445,0.1045,0.0446,0.0895,0.0166,0.0258,0.0533,0.2622,,10.571,48.423,0.244,3784.684,2864045.34,0.3841,0.631,0.82,15.04,0,29287.296,8.27,0,26,90,1,75,81,58,
06013379000,California,Contra Costa County,8383,10,2.877,0.9789,0.4613,0.0688,0.0974,0.1094,0.3807,0.0577,0.0672,0.2513,10.839,48.287,0.318,2682.82,3542710.377,0.6435,1.242,0.886,16.954,0,35366.267,9.214,0,91,90,1,85,86,67,91
06013380001,California,Contra Costa County,2896,0,1.2268,0.587,0.0929,0.0408,0.116,0.0128,0,0.0373,0.2269,0.1744,10.954,47.273,0.269,45877.035,4081278.105,0.0365,0.62,1.92,18.553,0,28984.14,9.319,0,46,90,0,79,88,68,30
06013380002,California,Contra Costa County,3470,9,2.5405,0.7769,0.4609,0.0928,0.1934,0.0929,0.1168,0.0974,0.1516,0.1744,10.886,48.019,0.348,7917.995,4418044.002,0.1489,0.822,1.215,18.898,0,33492.331,9.427,0,85,90,0,88,90,69,30
06013381000,California,Contra Costa County,6703,10,2.4953,0.9542,0.3357,0.0938,0.1203,0.0484,0.223,0.0501,0.1229,0.2164,10.999,48.669,0.282,3352.05,4874243.892,0.5959,0.392,0.872,11.341,0,38804.719,10.021,0,84,90,1,81,91,75,71
06013382000,California,Contra Costa County,8477,10,2.5437,0.8574,0.4129,0.0699,0.1593,0.0766,0.2445,0.0291,0.1287,0.2297,11.063,48.169,0.253,6576.08,6829631.507,0.3558,0.298,0.978,11.997,0,32117.168,9.871,0,85,90,1,76,95,73,81
06013383000,California,Contra Costa County,5848,7,1.8134,0.5195,0.3505,0.047,0.0699,0.12,0.1214,0.1209,0.1536,0.1785,11.129,47.96,0.227,4695.747,7398149.071,0.6707,0.221,0.703,12.645,0,26692.751,10.37,0,68,91,0,71,96,77,34
06013384000,California,Contra Costa County,3826,0,0.9202,0.407,0.0901,0.0579,0.0623,0.0578,0.0229,0.0664,0.23,0.1333,11.133,49.203,0.208,2413.726,4539161.125,0.8122,0.224,0.59,8.749,0,42109.368,8.932,0,29,91,1,66,90,65,5
06013385100,California,Contra Costa County,3100,0,1.1905,0.4894,0.1393,0.0618,0.1694,0.0511,0.0171,0.0461,0.291,0.1138,11.204,48.996,0.204,1965.483,3681736.361,0.6028,0.169,0.5,9.147,0,33183.052,6.723,0,44,91,1,65,87,42,1
06013385200,California,Contra Costa County,1413,1,1.4669,0.5747,0.189,0.0401,0.0701,0.0844,0.0461,0.0361,0.2258,,11.141,48.936,0.2,2818.938,4377843.583,0.6732,0.213,0.602,9.304,0,36926.971,8.757,0,56,91,1,64,89,63,
06013386000,California,Contra Costa County,3758,10,2.1879,0.7198,0.3659,0.0809,0.1163,0.1804,0.0667,0.0301,0.1623,0.1497,11.112,48.586,0.223,4186.055,6304589.499,0.3856,0.234,0.701,10.622,0,33882.091,9.945,0,78,91,1,70,94,74,11
06013387000,California,Contra Costa County,3090,4,1.5383,0.5489,0.2311,0.0576,0.0563,0.0983,0.0455,0.0722,0.1641,0.1682,11.15,48.454,0.21,3560.348,4846462.867,0.4733,0.204,0.627,12.513,0,31010.07,9.229,0,59,91,1,67,91,68,24
06013388000,California,Contra Costa County,2711,0,1.2662,0.5234,0.1463,0.0213,0.0797,0.0174,0.0298,0.0428,0.128,0.1672,11.173,48.136,0.209,3281.377,5123220.056,0.7045,0.187,0.596,12.555,0,21972.193,10.343,0,48,91,1,67,92,77,23
06013389100,California,Contra Costa County,2455,6,1.6973,0.6566,0.2237,0.0558,0.0908,0.0613,0.0757,0.046,0.1817,0.1651,11.184,47.902,0.207,2761.674,5548352.162,0.5588,0.171,0.571,14.029,0,18229.894,10.785,0,64,91,0,66,93,80,22
06013389200,California,Contra Costa County,1955,9,2.0629,0.8036,0.2685,0.061,0.0944,0.159,0.1322,0.0783,0.1064,0.1867,11.149,47.628,0.212,3287.906,7846470.014,0.3303,0.188,0.622,13.479,0,18125.486,11.384,0,75,91,0,67,97,84,43
06013390100,California,Contra Costa County,2225,0,0.8014,0.3492,0.0816,0.0874,0.0581,0.0571,0.0424,0.0544,0.2742,0.1046,11.203,48.536,0.207,2272.756,4055927.539,0.7222,0.164,0.519,10.333,0,26309.93,7.826,0,22,91,1,66,88,54,0
06013390200,California,Contra Costa County,1820,0,0.7608,0.3379,0.0736,0.0448,0.0791,0.0278,0.0241,0.0418,0.2423,0.1221,11.22,48.15,0.206,2180.709,4506470.304,0.9285,0.154,0.524,11.937,0,18049.096,9.476,0,20,91,1,66,90,70,2
06013391000,California,Contra Costa County,2568,0,0.6764,0.3431,0.0393,0.0514,0.0588,0.0112,0.0171,0.0245,0.2333,0.0769,11.238,48.427,0.205,1931.258,4078055.214,0.8512,0.142,0.419,10.804,0,18782.648,8.119,0,15,91,1,65,88,57,0
06013392000,California,Contra Costa County,2588,0,0.6814,0.2685,0.0868,0.0615,0.0676,0,0.0129,0.0553,0.2589,0.1538,11.266,48.762,0.204,1643.89,3661701.81,0.8793,0.13,0.349,9.825,0,18934.264,6.549,0,16,91,1,65,86,40,13
06013392201,California,Contra Costa County,4867,5,2.2241,0.9367,0.2464,0.0466,0.0754,0.1446,0.1154,0.0471,0.0976,0.161,10.771,50.937,0.202,524.229,1887471.947,0.1771,0.136,0.36,8.121,0,173736.922,8.497,0,79,90,3,64,71,60,18
06013392202,California,Contra Costa County,4724,2,1.5642,0.7424,0.1221,0.0708,0.1655,0.0975,0.1318,0.015,0.1884,0.161,10.971,51.96,0.199,462.214,1807644.557,0.3317,0.111,0.338,6.193,0,276929.257,8.88,0,60,90,6,64,69,64,18
06013392300,California,Contra Costa County,3754,5,2.0407,0.9225,0.1875,0.0406,0.0626,0.0371,0.0796,0.0402,0.1441,0.1292,11.21,54.098,0.241,499.809,2540695.227,0,0,0.333,8.348,0,40508.168,8.724,0,74,91,17,74,78,63,4
06013980000,California,Contra Costa County,507,0,1.1563,0.6963,0,0,0,0,0.4641,0,0.0138,0.161,10.783,51.164,0.177,455.22,1335854.781,0,0.128,0.249,7.435,0,100222.964,7.288,0,42,90,3,57,62,48,18
06015000101,California,Del Norte County,4391,1,1.9518,0.3737,0.4907,0.0817,0.2043,0.0276,0.2309,0.0483,0.177,0.2503,8.55,39.925,0.03,0.288,245247.059,0.3342,0,0,0.102,0,0,4.607,0.235,72,62,0,2,27,20,90
06015000102,California,Del Norte County,3676,0,1.5312,0.4176,0.3088,0.0455,0.1467,0,0.1211,0.0841,0.1855,0.2267,8.496,40.04,0.03,0.289,168176.004,0.116,0,0,0.127,0,0,2.732,0,59,61,0,2,22,4,79
06015000104,California,Del Norte County,2625,2,2.3194,0.3973,0.6118,0.0975,0.1867,0.0308,0.2306,0.056,0.125,0.2103,8.566,39.999,0.035,0.318,241959.285,0.0929,0,0,0.134,0,0,4.311,0.351,81,63,0,3,27,17,66
06015000106,California,Del Norte County,3978,0,1.1582,0.2971,0.245,0.0534,0.2014,0.0204,0.0433,0.0769,0.1933,0.2297,8.673,40.04,0.025,0.362,117190.83,0.1457,0,0,0.171,0,0,2.641,0.181,42,65,0,1,18,4,81
06015000107,California,Del Norte County,3187,0,1.4511,0.4773,0.2428,0,0.1302,0,0.1804,0.0662,0.1745,0.2297,8.588,39.939,0.032,0.307,163742.162,0.2849,0,0,0.107,0,0,4.435,0,56,63,0,3,22,18,81
06015000201,California,Del Norte County,5322,0,1.2325,0.4369,0.1869,0.0952,0.1973,0.0047,0.2824,0.0359,0.1723,0.2,8.624,40.306,0.017,0.451,78866.447,0.2159,0,0,0.485,0,0,2.031,0,46,64,0,0,15,1,56
06015000202,California,Del Norte County,3249,1,1.3048,0.3026,0.2958,0.0398,0.2593,0.0205,0.0345,0.0289,0.2899,0.1826,8.545,42.628,0.014,0.471,85598.399,0.0984,0,0,0.106,0,0.101,1.256,0.462,49,62,0,0,15,0,39
06015000203,California,Del Norte County,1034,1,2.2648,0.5377,0.5057,0.1815,0.2581,0,0.1227,0.0358,0.2805,0.2092,8.123,39.935,0.014,0.048,51065.889,0.1439,0,0,0.03,0,0,0.891,0.189,79,48,0,0,11,0,65
06017030201,California,El Dorado County,2628,1,1.6789,0.4041,0.3715,0.0139,0.0517,0.0407,0.1945,0.0464,0.1286,0.1785,9.002,72.18,0.033,9.562,498710.157,0.3573,0,0,1.979,0,0,8.262,0,64,74,89,3,39,58,34
06017030202,California,El Dorado County,1998,2,2.0563,0.6071,0.3864,0.0713,0.1192,0.1223,0.24,0.0325,0.1331,0.1785,9.03,71.918,0.033,9.817,334601.203,0.0927,0,0,1.07,0,0,6.112,0,75,75,88,3,32,36,34
06017030301,California,El Dorado County,2827,2,1.9439,0.4652,0.4319,0.0258,0.1968,0.0306,0.1674,0.0707,0.1344,0.1826,9.004,72.256,0.034,8.791,463053.885,0.1726,0,0,0.8,0,0,7.761,0,72,74,89,3,38,53,39
06017030302,California,El Dorado County,2801,0,1.2733,0.3492,0.2556,0.0628,0.1767,0.0343,0.0518,0.04,0.156,0.1877,8.994,72.482,0.034,8.896,412024.536,0.3212,0,0,0.835,0,0,9.265,0,48,74,89,3,36,68,44
06017030402,California,El Dorado County,3516,0,1.408,0.2693,0.3542,0.0728,0.1429,0.0178,0.1048,0.0449,0.1394,0.2349,9.001,72.471,0.031,7.859,383273.769,0.2015,0,0,1.527,0,0,7.611,0,54,74,89,2,34,51,84
06017030403,California,El Dorado County,1258,0,0.322,0.0874,0.0652,0.0739,0.0922,0,0,0.0358,0.3625,0.161,9.003,72.798,0.034,8.353,265689.11,0.0496,0,0,0.792,0,0,8.246,0,2,74,90,3,28,58,18
06017030404,California,El Dorado County,2244,0,1.2664,0.2923,0.2879,0.0293,0.0539,0.0236,0.0667,0.0432,0.1956,0.161,8.992,72.808,0.034,8.083,322864.717,0.184,0,0,1.021,0,0,8.341,0,48,74,90,3,32,59,18
06017030502,California,El Dorado County,2530,0,0.705,0.2312,0.1183,0.0242,0.0977,0,0.0053,0.0625,0.2209,0.199,8.99,72.649,0.021,6.977,179054.102,0.0334,0,0,0.285,0,0,6.432,0,17,74,89,1,23,39,55
06017030504,California,El Dorado County,2763,0,0.6627,0.2009,0.1213,0.0461,0.0971,0.0362,0.0129,0.0337,0.2486,,9.019,71.779,0.024,8.858,227527.437,0.0283,0,0,0.548,0,0,5.052,0,15,75,88,1,26,24,
06017030506,California,El Dorado County,1043,0,0.5926,0.1314,0.1381,0.0576,0.0307,0,0.0211,0.0556,0.1544,0.1754,8.961,71.834,0.013,0.578,134419.05,0.1254,0,0,0.109,0,0,4.931,0,11,73,88,0,20,23,31
06017030507,California,El Dorado County,1649,0,0.7083,0.2383,0.1152,0,0.1309,0,0.0636,0.0061,0.1261,0.1754,9.006,71.573,0.018,7.537,211400.817,0.0633,0,0,0.265,0,0,5.438,0,17,74,88,0,25,28,31
06017030601,California,El Dorado County,5331,0,0.5574,0.1456,0.1164,0.0362,0.1146,0.0181,0.0215,0.0244,0.2759,0.0728,12.479,77.979,0.073,1.267,296766.489,0.0248,0.011,0.014,0.874,0,0.457,4.746,0,10,94,95,17,30,22,0
06017030603,California,El Dorado County,3670,0,0.9215,0.1831,0.2276,0.0232,0.2044,0,0.04,0.0346,0.2632,0.1672,9.487,77.049,0.027,1.801,94916.453,0.2254,0,0,0.162,0,0.496,3.197,3.417,29,82,94,2,16,7,23
06017030604,California,El Dorado County,918,1,1.4902,0.1002,0.488,0.1647,0.1765,0.0113,0.0361,0.0294,0.4118,0.1456,10.424,79.264,0.025,0.019,8540.849,0.1565,0,0,0,0,0.005,2.554,0,57,89,95,1,3,3,9
06017030605,California,El Dorado County,1619,0,1.2937,0.1081,0.4107,0.0238,0.1964,0.0147,0.0767,0.0457,0.2434,0.1456,11.239,79.394,0.041,3.871,72652.045,0.1799,0,0,0.097,0,0.709,4.375,0,49,91,95,5,14,18,9
06017030606,California,El Dorado County,4352,0,1.145,0.1588,0.3249,0.044,0.1823,0,0.03,0.0568,0.2838,0.1456,11.555,79.446,0.043,0.103,81796.663,0.0807,0,0,0.059,0,0.72,4.173,0,42,92,95,5,15,16,9
06017030701,California,El Dorado County,5439,0,0.5592,0.2199,0.0715,0.0287,0.0712,0.0095,0.013,0.0695,0.2491,0.0995,13.008,75.727,0.1,19.973,365119.142,0.0175,0.037,0.129,1.834,0,0.877,4.926,0,10,95,93,28,34,23,0
06017030706,California,El Dorado County,5658,0,0.6805,0.2582,0.0928,0.0181,0.1046,0.0287,0.0228,0.0262,0.2073,,13.046,74.997,0.13,24.811,667173.376,0.0153,0.136,0.108,3,0,416.414,6.761,0,16,95,93,40,45,42,
06017030709,California,El Dorado County,5206,0,0.482,0.2259,0.0394,0.025,0.0547,0.0045,0.0234,0.0628,0.1833,0.1662,12.766,75.641,0.105,23.197,491539.586,0,0.073,0.104,1.995,0,205.354,5.721,0,6,94,93,30,39,32,23
06017030710,California,El Dorado County,6091,0,0.8138,0.2463,0.1492,0.0506,0.07,0,0.0061,0.0704,0.2036,0.1559,12.862,75.335,0.115,24.341,526356.122,0,0.082,0.075,2.232,0,440.011,6.534,0,23,94,93,34,40,40,15
06017030711,California,El Dorado County,6724,0,1.0828,0.3145,0.2066,0.0213,0.1023,0.0041,0.065,0.0449,0.2931,0.1446,12.742,74.748,0.101,27.354,709519.39,0.0091,0.141,0,4.331,0,680.477,7.12,0,38,94,92,29,47,46,9
06017030712,California,El Dorado County,4929,0,0.6482,0.2999,0.0554,0.0149,0.0972,0.0323,0.037,0.0511,0.2039,0.1446,12.359,73.464,0.073,32.87,340221.345,0.047,0.087,0.102,1.64,0,1507.826,5.539,0,14,94,91,17,32,30,9
06017030801,California,El Dorado County,4735,0,0.6057,0.2577,0.0655,0.0423,0.1247,0,0.0298,0.0754,0.2456,0.1538,12.48,76.806,0.07,21.71,372580.254,0.0047,0,0.03,2.205,0,335.36,3.947,0,12,94,94,16,34,14,13
06017030804,California,El Dorado County,6677,0,0.7981,0.2149,0.1626,0.0292,0.1429,0,0.0571,0.0473,0.2401,0.1569,12.066,75.537,0.071,28.494,470640.222,0.0058,0,0,0.904,0,973.436,5.392,0,22,93,93,16,38,28,15
06017030807,California,El Dorado County,3482,0,0.5986,0.2286,0.0807,0.0451,0.0882,0,0.0279,0.0471,0.1818,0.1631,12.537,75.463,0.082,25.731,687949.918,0,0,0,1.474,0,873.711,5.661,0,11,94,93,21,46,31,20
06017030808,California,El Dorado County,6189,0,0.6389,0.2618,0.0753,0.0459,0.0801,0.0047,0.0505,0.0431,0.1986,0.1508,12.529,75.886,0.081,24.605,430063.369,0.018,0,0,2.249,0,611.822,5.438,0,13,94,93,21,36,28,12
06017030809,California,El Dorado County,2743,0,0.8122,0.2771,0.1298,0.0413,0.1007,0.0077,0.0312,0.0357,0.2089,0.1487,12.371,75.867,0.084,26.085,909816.183,0,0,0,1.65,0,926.961,5.698,0,23,94,93,22,52,31,11
06017030810,California,El Dorado County,3761,0,1.1991,0.3084,0.2532,0.1124,0.1276,0,0.0603,0.0609,0.2324,0.1846,12.43,76.177,0.079,24.347,435974.957,0.021,0,0,3.735,0,556.332,5.596,0,44,94,93,20,37,30,41
06017030811,California,El Dorado County,1487,1,1.4231,0.2165,0.3921,0.0174,0.2522,0,0.0725,0.0841,0.2858,0.1682,12.398,76.401,0.078,24.002,419468.072,0.0576,0,0,3,0,502.857,5.632,0,55,94,94,19,36,31,24
06017030812,California,El Dorado County,6469,0,0.6016,0.1716,0.1167,0.0829,0.168,0.0231,0.0477,0.0303,0.2605,0.1682,12.193,76.592,0.077,24.974,473786.143,0.0238,0,0,1.477,0,586.978,5.495,0,12,93,94,19,38,29,24
06017030901,California,El Dorado County,3476,0,0.7048,0.2048,0.1344,0.0486,0.1332,0,0.0413,0.0377,0.1614,,11.914,78.394,0.052,12.29,158179.535,0.1008,0,0,0.348,0,2.639,4.481,0,17,93,95,9,21,19,
06017030902,California,El Dorado County,5134,0,0.6936,0.1921,0.1381,0.0509,0.1315,0,0.0416,0.0508,0.262,0.2082,11.789,78.112,0.065,20.99,433179.696,0.0555,0,0,0.768,0,150.17,5.869,0,16,92,95,14,37,33,64
06017031000,California,El Dorado County,6477,0,1.3061,0.2569,0.3242,0.0533,0.1607,0.0338,0.1216,0.0238,0.2296,0.1856,11.427,79.021,0.064,18.149,695717.243,0.1816,0,0,0.574,0,10.12,5.816,0,49,91,95,14,46,32,42
06017031100,California,El Dorado County,6235,0,1.1457,0.2505,0.269,0.0372,0.115,0.0435,0.1004,0.0444,0.1963,0.1959,10.972,78.841,0.059,17.126,892991.47,0.3556,0,0,1.097,0,1.668,5.66,0,42,90,95,12,52,31,52
06017031200,California,El Dorado County,5299,0,0.9333,0.1961,0.224,0.0718,0.154,0,0.0848,0.0187,0.2589,0.1908,11.132,78.44,0.073,18.471,900934.588,0.34,0,0,1.082,0,1.972,6.019,0,30,91,95,17,52,35,47
06017031301,California,El Dorado County,3575,0,0.6683,0.1214,0.172,0.0637,0.1357,0,0.0298,0.0327,0.3097,0.1846,10.592,78.232,0.04,13.115,323414.637,0.3374,0,0,0.273,0,0.418,4.538,0,15,90,95,5,32,19,41
06017031302,California,El Dorado County,4057,1,1.3929,0.1427,0.4261,0.0415,0.142,0,0.0852,0.0523,0.1898,0.2154,10.148,77.849,0.031,7.017,198010.848,0.1611,0,0,0.812,0,0,4.285,0,53,88,95,2,24,17,70
06017031404,California,El Dorado County,2396,0,0.7933,0.1377,0.2081,0.0845,0.1004,0,0.0198,0.0626,0.3251,0.1764,10.781,77.369,0.032,16.028,171184.75,0.1556,0,0,0.256,0,0.366,4.597,0,22,90,94,3,22,20,33
06017031405,California,El Dorado County,2494,0,0.7258,0.1351,0.1848,0.0689,0.148,0,0.0509,0.0537,0.2715,0.1682,10.317,77.642,0.029,9.328,143720.055,0.0092,0,0,0.688,0,0,4.546,0,18,89,94,2,20,20,24
06017031406,California,El Dorado County,4905,0,0.5181,0.0752,0.1449,0.0519,0.1886,0,0.0362,0.019,0.2546,0.1795,10.154,77.126,0.024,7.642,58146.296,0.0181,0,0,0.239,0,0,3.895,0,8,88,94,1,12,13,36
06017031407,California,El Dorado County,1927,0,1.2986,0.1681,0.3758,0.0896,0.0773,0,0.0207,0,0.2289,0.2164,11.29,75.113,0.055,29.971,52610.431,0.1089,0,0,0.07,0,0,3.38,0,49,91,93,10,12,9,71
06017031408,California,El Dorado County,1886,0,0.9976,0.3998,0.123,0.0784,0.1935,0.0011,0.094,0.0111,0.2932,0.2164,10.7,75.609,0.029,14.355,23027.893,0.1,0,0,0.024,0,0,3.135,0,34,90,93,2,7,7,71
06017031409,California,El Dorado County,2554,0,0.7331,0.1038,0.2067,0.0055,0.0885,0,0.0139,0,0.2565,0.2164,10.016,75.396,0.023,8.248,11625.567,0.0585,0,0,0.065,0,0,2.084,0,18,87,93,1,4,1,71
06017031503,California,El Dorado County,2448,0,0.5204,0.1348,0.1093,0.0727,0.1618,0.0268,0.0406,0.029,0.2639,0.1467,11.744,74.77,0.058,33.602,250055.501,0.0548,0,0,0.367,0,242.062,4.348,0,8,92,92,11,28,18,10
06017031504,California,El Dorado County,6639,1,1.3969,0.3368,0.3088,0.0588,0.1439,0,0.0358,0.0699,0.2109,0.1897,11.215,76.967,0.058,22.688,351098.004,0.0883,0,0,0.376,0,1.232,4.055,0,53,91,94,11,33,15,46
06017031505,California,El Dorado County,2992,0,0.692,0.12,0.1817,0.0118,0.1282,0,0.0358,0.0147,0.3025,0.2031,11.594,77.897,0.069,21.982,589618.142,0.1334,0,0,0.867,0,68.953,6.811,0,16,92,95,15,43,43,59
06017031506,California,El Dorado County,2811,0,0.6491,0.1512,0.1467,0.1173,0.1799,0.035,0.0612,0.0857,0.2373,0.2031,11.187,77.923,0.059,20.274,490849.929,0.1754,0,0,0.594,0,1.743,5.493,0,14,91,95,11,39,29,59
06017031601,California,El Dorado County,1783,1,1.6566,0.5468,0.2759,0.0688,0.1329,0.1255,0.1778,0.037,0.0981,0.2154,9.002,72.151,0.032,10.287,702965.524,0.3284,0,0,0.956,1.866,0,7.872,0,63,74,89,3,46,54,70
06017031602,California,El Dorado County,2248,2,1.9858,0.6375,0.3418,0,0.1279,0.0167,0.0849,0.0578,0.1891,0.2154,9.033,71.854,0.026,10.582,584581,0.1927,0,0,0.757,0.974,0,4.982,0,73,75,88,2,43,24,70
06017031700,California,El Dorado County,3506,0,0.862,0.3905,0.0787,0.0549,0.0359,0.0396,0.008,0.073,0.1052,0.1149,13.104,75.127,0.118,23.335,528586.617,0,0.121,0.139,2.42,0,1.348,6.176,0,26,95,93,35,40,36,1
06017031800,California,El Dorado County,7004,0,0.8622,0.3688,0.0921,0.0437,0.0745,0.0192,0.0141,0.0391,0.1101,0.1651,12.761,75.247,0.105,25.161,613445.238,0.0087,0.102,0,2.21,0,534.456,7.175,0,26,94,93,30,44,47,22
06017031900,California,El Dorado County,85,0,0.3211,0.0588,0.0824,0,0,0.0465,0,0,0.3176,,9.168,74.481,0.013,0.15,135483.145,0.7935,0,0,0.157,0,0,3.881,36,2,77,92,0,20,13,
06017032001,California,El Dorado County,810,0,0.8505,0.0383,0.2901,0,0.1259,0,0.0111,0.0605,0.1111,,9.056,75.197,0.021,9.61,2490.781,0.2194,0,0,0,0,0,4.946,0,25,75,93,1,1,23,
06017032002,California,El Dorado County,235,1,1.4342,0.3191,0.3333,0,0.2,0,0.049,0,0.6894,,9.008,74.203,0.018,7.385,51082.303,0.4587,0,0,0.15,0,0,4.91,0,55,74,92,0,11,23,
06019000100,California,Fresno County,3489,11,2.9078,0.7438,0.6166,0.1176,0.5371,0.1069,0.3752,0.0054,0.1009,,19.549,82.092,0.465,1913.443,4265444.85,0.4667,0.368,3.845,13.938,0,52.594,12.457,0,91,99,96,94,89,90,
06019000200,California,Fresno County,2861,11,3.2664,0.8459,0.6863,0.0743,0.1319,0.1528,0.408,0.0724,0.0832,0.2636,19.445,81.697,0.403,1873.048,4300056.997,0.3657,0.436,3.24,10.976,0,49.659,11.869,0,96,99,96,92,89,87,94
06019000300,California,Fresno County,3906,11,3.355,0.8899,0.692,0.1322,0.1342,0.1448,0.4031,0.0917,0.1039,0.2738,19.506,81.632,0.399,1916.482,3908096.474,0.5893,0.501,4.059,10.742,0,56.514,11.1,0,96,99,96,91,88,82,96
06019000400,California,Fresno County,5629,11,3.3149,0.8531,0.6998,0.1878,0.2397,0.1272,0.3358,0.0688,0.0851,0.1856,19.715,82.417,0.544,1966.215,3669713.389,0.4777,0.403,5.422,11.395,0,71.576,11.043,0,96,99,96,96,86,82,42
06019000501,California,Fresno County,2990,11,3.5083,0.9268,0.726,0.1349,0.1572,0.268,0.4943,0.0602,0.0953,0.2215,19.643,82.625,0.579,1932.711,6111110.882,0.3865,0.323,3.378,10.423,0,51.792,11.334,0,98,99,96,97,94,84,75
06019000502,California,Fresno County,3024,11,3.4149,0.8767,0.7222,0.0777,0.1501,0.2388,0.5407,0.0503,0.1425,0.2297,19.604,82.493,0.611,1949.432,5386148.341,0.3727,0.316,3.118,11.415,0,48.073,11.864,0,97,99,96,97,92,87,81
06019000601,California,Fresno County,4328,11,3.1266,0.8588,0.6268,0.0995,0.1583,0.2098,0.4604,0.0494,0.113,0.2779,19.466,82.02,0.541,1949.766,5111468.822,0.3622,0.327,3.352,10.572,0,45.042,11.851,0,94,99,96,96,92,87,97
06019000602,California,Fresno County,1431,11,3.4367,0.8302,0.7587,0.17,0.2006,0.3521,0.2674,0.1181,0.137,0.2779,19.58,82.31,0.6,1933.021,4764910.837,0.2633,0.327,3.133,11.668,0,49.529,12.345,0,97,99,96,97,91,89,97
06019000701,California,Fresno County,2956,11,3.1178,0.9746,0.5527,0.216,0.2009,0.099,0.3316,0.114,0.1292,0.2626,19.326,80.903,0.393,1835.181,2543984.296,0.2162,0.602,3.179,7.318,0,55.68,8.831,0,94,99,96,91,78,64,94
06019000702,California,Fresno County,1569,11,3.8467,0.9783,0.8191,0.1964,0.1676,0.1134,0.3764,0.0529,0.0841,0.2626,19.233,80.904,0.383,1827.747,2985499.271,0.3811,0.465,2.672,8.009,0,50.454,9.218,0,99,99,96,90,82,67,94
06019000901,California,Fresno County,3217,11,3.3148,0.9826,0.6205,0.146,0.1564,0.1284,0.4768,0.0678,0.0867,0.2615,19.515,81.285,0.391,2180.673,2570895.491,0.2331,0.717,3.207,8.333,0,70.748,7.514,0,96,99,96,91,78,50,94
06019000902,California,Fresno County,5283,11,3.9367,0.9514,0.8688,0.3063,0.1789,0.2648,0.2865,0.0812,0.0837,0.2113,19.503,81.386,0.395,2046.191,3124622.523,0.2247,0.578,3.616,9.176,0,63.221,8.985,0,99,99,96,91,83,65,67
